,0,1,2,3,4,5,6,7,8
1007,2.0,0.0,0.0,1.0,20.5,24.24,36.0,15.0013,33.0
1008,1.0,0.0,0.0,1.0,9.02,11.365,69.0,12.998,0.0
1009,1.0,0.0,1.0,1.0,27.06,31.06,36.0,19.0012,68.0
1010,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.0015,29.0
1011,4.0,0.0,0.0,1.0,12.3,16.665,70.0,0.0,4.0
1012,1.0,0.0,1.0,1.0,17.22,21.21,38.0,19.9995,10.0
1013,1.0,0.0,1.0,1.0,20.5,24.24,25.0,0.0,35.0
1014,1.0,0.0,1.0,2.0,8.2,9.85,40.0,16.9979,7.0
1015,1.0,0.0,1.0,1.0,18.86,22.725,59.0,19.9995,10.0
1016,1.0,0.0,1.0,1.0,8.2,9.09,32.0,26.0027,1.0
1017,2.0,0.0,1.0,1.0,23.78,27.275,40.0,11.0014,36.0
1018,2.0,0.0,0.0,2.0,20.5,24.24,82.0,7.0015,7.0
1019,2.0,0.0,1.0,2.0,26.24,28.79,89.0,12.998,19.0
1020,3.0,0.0,1.0,1.0,26.24,30.305,73.0,0.0,0.0
1021,1.0,0.0,1.0,1.0,9.02,9.85,47.0,22.0028,1.0
1022,4.0,0.0,1.0,2.0,22.96,26.515,56.0,15.0013,79.0
1023,4.0,0.0,1.0,1.0,17.22,21.21,77.0,7.0015,28.0
1024,1.0,0.0,1.0,1.0,4.92,6.06,50.0,15.0013,0.0
1025,1.0,0.0,0.0,2.0,18.04,21.97,82.0,11.0014,129.0
1026,2.0,0.0,1.0,1.0,26.24,31.06,38.0,0.0,111.0
1027,4.0,0.0,1.0,2.0,22.96,26.515,73.0,16.9979,2.0
1028,1.0,1.0,0.0,2.0,9.84,9.85,41.0,27.9993,26.0
1029,4.0,0.0,1.0,1.0,12.3,15.15,70.0,11.0014,2.0
1030,2.0,0.0,1.0,1.0,28.7,31.82,24.0,31.0009,51.0
1031,4.0,0.0,1.0,2.0,22.14,25.76,68.0,7.0015,33.0
1032,3.0,0.0,1.0,1.0,32.8,36.365,46.0,6.0032,83.0
1033,3.0,0.0,1.0,1.0,36.08,38.635,32.0,15.0013,86.0
1034,1.0,0.0,1.0,1.0,18.86,22.725,28.0,27.9993,35.0
1035,1.0,0.0,0.0,2.0,16.4,20.455,30.0,27.9993,51.0
1036,1.0,0.0,0.0,2.0,9.02,9.85,100.0,27.9993,0.0
1037,1.0,0.0,0.0,1.0,6.56,6.06,40.0,36.9974,5.0
1038,3.0,0.0,1.0,1.0,27.06,30.305,83.0,7.0015,2.0
1039,3.0,0.0,1.0,1.0,23.78,27.275,83.0,6.0032,14.0
1040,4.0,0.0,0.0,1.0,24.6,31.06,46.0,27.9993,279.0
1041,3.0,0.0,1.0,1.0,24.6,27.275,88.0,8.9981,25.0
1042,4.0,0.0,0.0,1.0,7.38,10.605,59.0,7.0015,0.0
1043,1.0,0.0,0.0,2.0,8.2,9.09,69.0,26.0027,2.0
1044,4.0,0.0,0.0,1.0,15.58,19.695,76.0,0.0,15.0
1045,2.0,0.0,1.0,2.0,22.14,25.76,77.0,15.0013,31.0
1046,2.0,0.0,1.0,2.0,22.14,25.76,56.0,15.0013,45.0
1047,2.0,0.0,0.0,1.0,14.76,18.94,37.0,0.0,7.0
1048,2.0,0.0,0.0,1.0,22.96,26.515,73.0,11.0014,44.0
1049,4.0,0.0,1.0,2.0,13.94,15.15,61.0,19.9995,16.0
1050,2.0,0.0,1.0,1.0,25.42,31.06,41.0,11.0014,73.0
1051,3.0,0.0,1.0,1.0,27.06,30.305,83.0,15.0013,2.0
1052,3.0,1.0,0.0,1.0,27.88,31.82,85.0,0.0,6.0
1053,2.0,0.0,1.0,1.0,15.58,19.695,76.0,16.9979,9.0
1054,1.0,0.0,0.0,2.0,16.4,20.455,94.0,15.0013,11.0
1055,3.0,1.0,0.0,2.0,28.7,33.335,84.0,16.9979,12.0
1056,2.0,0.0,1.0,1.0,22.14,25.76,73.0,26.0027,25.0
1057,4.0,0.0,0.0,1.0,22.96,26.515,49.0,27.9993,42.0
1058,1.0,0.0,1.0,1.0,12.3,15.15,49.0,8.9981,4.0
1059,4.0,0.0,0.0,1.0,25.42,31.06,35.0,26.0027,182.0
1060,1.0,0.0,1.0,1.0,13.94,14.395,46.0,35.0008,0.0
1061,2.0,0.0,1.0,1.0,14.76,17.425,57.0,12.998,34.0
1062,2.0,0.0,1.0,1.0,24.6,30.305,26.0,26.0027,100.0
1063,3.0,0.0,1.0,1.0,28.7,32.575,65.0,0.0,54.0
1064,4.0,0.0,0.0,1.0,11.48,14.395,61.0,7.0015,1.0
1065,2.0,0.0,1.0,1.0,18.04,21.97,41.0,12.998,33.0
1066,1.0,0.0,0.0,1.0,16.4,20.455,50.0,27.9993,8.0
1067,3.0,0.0,0.0,1.0,34.44,41.665,59.0,11.0014,69.0
1068,2.0,0.0,0.0,1.0,29.52,32.575,34.0,11.0014,293.0
1069,1.0,0.0,1.0,2.0,17.22,21.21,38.0,30.0026,7.0
1070,3.0,0.0,0.0,2.0,26.24,30.305,73.0,8.9981,72.0
1071,1.0,0.0,0.0,1.0,4.92,5.305,42.0,23.9994,8.0
1072,1.0,0.0,0.0,2.0,18.04,21.97,67.0,16.9979,10.0
1073,4.0,0.0,1.0,1.0,14.76,18.18,81.0,6.0032,2.0
1074,4.0,0.0,1.0,1.0,13.12,15.91,66.0,11.0014,3.0
1075,2.0,0.0,1.0,1.0,29.52,33.335,51.0,15.0013,31.0
1076,3.0,0.0,0.0,1.0,28.7,33.335,84.0,8.9981,1.0
1077,2.0,0.0,1.0,2.0,24.6,31.06,56.0,16.9979,21.0
1078,3.0,0.0,0.0,1.0,30.34,34.09,48.0,12.998,164.0
1079,2.0,0.0,1.0,1.0,13.94,16.665,49.0,12.998,15.0
1080,2.0,0.0,0.0,1.0,34.44,36.365,30.0,15.0013,159.0
1081,1.0,0.0,0.0,2.0,19.68,23.485,59.0,19.9995,74.0
1082,4.0,0.0,0.0,3.0,16.4,20.455,82.0,12.998,24.0
1083,1.0,0.0,1.0,2.0,8.2,11.365,59.0,6.0032,0.0
1084,4.0,0.0,0.0,2.0,16.4,20.455,94.0,7.0015,1.0
1085,2.0,0.0,1.0,3.0,24.6,28.79,78.0,12.998,17.0
1086,2.0,0.0,1.0,1.0,16.4,20.455,71.0,8.9981,5.0
1087,1.0,0.0,1.0,2.0,12.3,14.395,52.0,15.0013,10.0
1088,3.0,0.0,1.0,1.0,32.8,37.12,52.0,11.0014,59.0
1089,3.0,0.0,1.0,1.0,32.8,35.605,36.0,0.0,109.0
1090,1.0,0.0,1.0,1.0,4.92,6.82,50.0,12.998,7.0
1091,1.0,0.0,1.0,1.0,11.48,13.635,61.0,15.0013,3.0
1092,4.0,0.0,1.0,1.0,17.22,21.21,50.0,19.0012,28.0
1093,4.0,0.0,1.0,2.0,22.96,26.515,73.0,19.9995,6.0
1094,2.0,0.0,1.0,1.0,23.78,27.275,49.0,19.9995,8.0
1095,1.0,0.0,0.0,1.0,9.84,12.88,87.0,7.0015,31.0
1096,2.0,0.0,1.0,2.0,24.6,29.545,73.0,19.9995,45.0
1097,4.0,0.0,1.0,1.0,20.5,24.24,45.0,11.0014,39.0
1098,1.0,0.0,1.0,3.0,9.02,10.605,93.0,15.0013,1.0
1099,3.0,0.0,1.0,1.0,29.52,34.09,66.0,15.0013,51.0
1100,1.0,0.0,0.0,3.0,10.66,12.88,81.0,12.998,0.0
1101,2.0,0.0,1.0,1.0,14.76,18.18,81.0,6.0032,8.0
1102,4.0,0.0,1.0,1.0,13.94,16.665,61.0,11.0014,2.0
1103,3.0,0.0,1.0,1.0,21.32,25.0,63.0,15.0013,16.0
1104,1.0,0.0,1.0,2.0,17.22,21.21,77.0,12.998,26.0
1105,1.0,0.0,1.0,1.0,5.74,6.06,50.0,22.0028,2.0
1106,1.0,0.0,1.0,2.0,14.76,17.425,50.0,11.0014,11.0
1107,2.0,0.0,1.0,3.0,22.14,25.76,88.0,16.9979,6.0
1108,1.0,0.0,1.0,3.0,6.56,7.575,80.0,12.998,0.0
1109,3.0,1.0,0.0,1.0,27.88,31.82,74.0,0.0,27.0
1110,1.0,0.0,1.0,2.0,8.2,10.605,37.0,11.0014,9.0
1111,2.0,0.0,1.0,3.0,24.6,27.275,88.0,8.9981,6.0
1112,3.0,0.0,1.0,2.0,22.96,26.515,68.0,11.0014,25.0
1113,3.0,0.0,0.0,2.0,31.16,35.605,58.0,16.9979,28.0
1114,1.0,0.0,1.0,1.0,4.1,5.305,54.0,16.9979,0.0
1115,3.0,0.0,0.0,1.0,23.78,27.275,94.0,6.0032,3.0
1116,4.0,0.0,0.0,1.0,12.3,13.635,56.0,19.9995,30.0
1117,1.0,0.0,1.0,1.0,9.02,10.605,64.0,16.9979,2.0
1118,2.0,0.0,1.0,1.0,20.5,24.24,22.0,27.9993,184.0
1119,1.0,0.0,1.0,3.0,6.56,8.335,80.0,11.0014,4.0
1120,1.0,0.0,1.0,1.0,17.22,21.21,38.0,19.9995,8.0
1121,2.0,0.0,1.0,2.0,25.42,30.305,65.0,22.0028,60.0
1122,3.0,0.0,1.0,1.0,33.62,37.88,46.0,0.0,99.0
1123,4.0,0.0,1.0,2.0,22.14,25.76,68.0,0.0,28.0
1124,2.0,0.0,1.0,1.0,22.14,25.76,60.0,16.9979,0.0
1125,3.0,0.0,0.0,2.0,29.52,34.09,66.0,11.0014,204.0
1126,4.0,0.0,1.0,3.0,22.14,25.76,68.0,0.0,11.0
1127,3.0,0.0,1.0,1.0,36.9,38.635,25.0,19.0012,45.0
1128,2.0,0.0,1.0,3.0,22.14,25.76,52.0,23.9994,85.0
1129,3.0,0.0,1.0,1.0,27.06,31.06,74.0,7.0015,1.0
1130,2.0,0.0,0.0,1.0,18.86,22.725,82.0,7.0015,109.0
1131,2.0,0.0,0.0,1.0,21.32,25.0,59.0,7.0015,22.0
1132,4.0,0.0,0.0,1.0,16.4,20.455,87.0,0.0,34.0
1133,1.0,0.0,1.0,1.0,19.68,23.485,88.0,11.0014,0.0
1134,4.0,0.0,0.0,2.0,16.4,20.455,87.0,15.0013,122.0
1135,4.0,0.0,0.0,1.0,12.3,16.665,65.0,0.0,10.0
1136,4.0,0.0,1.0,2.0,12.3,14.395,65.0,12.998,7.0
1137,3.0,1.0,0.0,1.0,36.9,40.91,35.0,0.0,177.0
1138,2.0,0.0,0.0,1.0,12.3,14.395,65.0,12.998,8.0
1139,4.0,0.0,0.0,2.0,14.76,18.18,93.0,7.0015,6.0
1140,2.0,0.0,1.0,1.0,22.14,25.76,64.0,6.0032,2.0
1141,2.0,0.0,1.0,2.0,21.32,25.0,83.0,15.0013,25.0
1142,3.0,0.0,1.0,1.0,30.34,34.09,55.0,16.9979,90.0
1143,4.0,0.0,0.0,1.0,9.84,11.365,48.0,12.998,12.0
1144,3.0,0.0,0.0,1.0,31.16,34.09,45.0,22.0028,205.0
1145,2.0,0.0,1.0,1.0,24.6,28.79,78.0,0.0,16.0
1146,4.0,0.0,1.0,1.0,22.14,25.76,60.0,19.9995,32.0
1147,2.0,0.0,1.0,3.0,19.68,23.485,41.0,27.9993,14.0
1148,1.0,0.0,1.0,1.0,5.74,5.305,59.0,27.9993,1.0
1149,4.0,0.0,1.0,1.0,14.76,16.665,43.0,23.9994,20.0
1150,3.0,0.0,1.0,1.0,30.34,33.335,51.0,15.0013,80.0
1151,1.0,0.0,1.0,1.0,8.2,12.88,47.0,0.0,5.0
1152,1.0,0.0,0.0,2.0,18.04,21.97,54.0,19.9995,68.0
1153,1.0,0.0,0.0,1.0,10.66,15.15,41.0,0.0,9.0
1154,4.0,0.0,1.0,1.0,14.76,17.425,46.0,15.0013,26.0
1155,3.0,0.0,1.0,2.0,21.32,25.0,52.0,11.0014,55.0
1156,2.0,0.0,1.0,1.0,18.86,22.725,59.0,6.0032,3.0
1157,1.0,0.0,1.0,2.0,10.66,11.365,44.0,22.0028,21.0
1158,2.0,0.0,1.0,1.0,28.7,31.82,39.0,22.0028,72.0
1159,3.0,0.0,1.0,1.0,21.32,25.0,68.0,15.0013,20.0
1160,3.0,0.0,1.0,1.0,30.34,34.85,66.0,12.998,4.0
1161,3.0,0.0,1.0,2.0,29.52,34.85,74.0,0.0,24.0
1162,3.0,0.0,1.0,1.0,32.8,35.605,41.0,16.9979,56.0
1163,4.0,0.0,0.0,1.0,16.4,20.455,66.0,0.0,51.0
1164,1.0,0.0,1.0,1.0,17.22,21.21,30.0,23.9994,13.0
1165,2.0,0.0,0.0,1.0,23.78,27.275,53.0,15.0013,186.0
1166,3.0,1.0,0.0,2.0,29.52,34.09,70.0,12.998,141.0
1167,4.0,0.0,0.0,1.0,16.4,20.455,40.0,22.0028,119.0
1168,3.0,0.0,1.0,2.0,28.7,33.335,84.0,16.9979,10.0
1169,1.0,0.0,1.0,1.0,8.2,9.09,40.0,19.0012,4.0
1170,4.0,0.0,1.0,1.0,26.24,31.06,47.0,8.9981,29.0
1171,1.0,0.0,1.0,1.0,13.94,16.665,46.0,8.9981,5.0
1172,4.0,0.0,0.0,2.0,10.66,12.88,70.0,11.0014,11.0
1173,3.0,0.0,1.0,1.0,27.06,31.06,65.0,7.0015,14.0
1174,3.0,0.0,1.0,1.0,30.34,34.09,55.0,19.0012,102.0
1175,2.0,0.0,0.0,1.0,28.7,31.82,34.0,16.9979,192.0
1176,4.0,0.0,1.0,1.0,17.22,21.21,71.0,11.0014,31.0
1177,3.0,0.0,0.0,1.0,28.7,33.335,84.0,12.998,11.0
1178,1.0,0.0,1.0,2.0,7.38,8.335,47.0,19.9995,2.0
1179,3.0,0.0,1.0,2.0,29.52,34.09,70.0,7.0015,5.0
1180,4.0,0.0,0.0,1.0,16.4,20.455,40.0,12.998,149.0
1181,1.0,0.0,1.0,1.0,13.12,14.395,49.0,27.9993,3.0
1182,4.0,0.0,1.0,1.0,22.96,26.515,56.0,19.9995,20.0
1183,1.0,0.0,1.0,1.0,13.12,16.665,76.0,8.9981,12.0
1184,2.0,0.0,1.0,1.0,27.06,31.06,54.0,6.0032,72.0
1185,2.0,0.0,1.0,1.0,30.34,34.09,56.0,8.9981,45.0
1186,3.0,1.0,0.0,2.0,30.34,35.605,74.0,15.0013,135.0
1187,1.0,0.0,0.0,1.0,4.1,3.03,42.0,31.0009,0.0
1188,3.0,0.0,0.0,1.0,28.7,33.335,74.0,16.9979,82.0
1189,2.0,0.0,1.0,2.0,17.22,21.21,82.0,7.0015,26.0
1190,2.0,0.0,1.0,2.0,30.34,35.605,79.0,11.0014,16.0
1191,2.0,0.0,1.0,1.0,22.96,26.515,52.0,16.9979,43.0
1192,2.0,0.0,0.0,1.0,13.12,15.15,33.0,19.0012,14.0
1193,1.0,0.0,0.0,2.0,5.74,6.06,50.0,19.0012,1.0
1194,1.0,0.0,1.0,1.0,13.94,15.91,42.0,15.0013,13.0
1195,4.0,0.0,1.0,1.0,14.76,18.18,81.0,6.0032,6.0
1196,1.0,0.0,0.0,1.0,10.66,13.635,75.0,7.0015,0.0
1197,1.0,0.0,1.0,2.0,25.42,31.06,50.0,8.9981,59.0
1198,2.0,0.0,1.0,2.0,18.86,22.725,55.0,0.0,39.0
1199,1.0,0.0,1.0,1.0,8.2,9.09,64.0,19.0012,1.0
1200,2.0,0.0,0.0,3.0,22.14,25.76,94.0,15.0013,15.0
1201,3.0,0.0,0.0,1.0,29.52,34.09,62.0,15.0013,144.0
1202,4.0,0.0,0.0,1.0,14.76,16.665,76.0,23.9994,19.0
1203,1.0,0.0,1.0,1.0,8.2,9.85,44.0,16.9979,0.0
1204,2.0,0.0,1.0,1.0,22.96,26.515,30.0,0.0,47.0
1205,2.0,1.0,0.0,1.0,26.24,30.305,65.0,16.9979,115.0
1206,4.0,0.0,1.0,2.0,24.6,27.275,88.0,8.9981,6.0
1207,1.0,0.0,1.0,2.0,18.04,21.97,44.0,19.0012,29.0
1208,1.0,0.0,1.0,2.0,13.94,15.91,42.0,16.9979,28.0
1209,3.0,0.0,1.0,1.0,27.88,31.82,65.0,8.9981,49.0
1210,4.0,0.0,0.0,2.0,13.12,15.91,81.0,11.0014,81.0
1211,2.0,0.0,1.0,3.0,26.24,31.06,50.0,19.0012,85.0
1212,2.0,0.0,1.0,1.0,31.16,33.335,29.0,12.998,114.0
1213,1.0,0.0,1.0,1.0,12.3,15.15,70.0,8.9981,3.0
1214,2.0,0.0,1.0,1.0,25.42,31.06,46.0,12.998,14.0
1215,2.0,0.0,0.0,1.0,23.78,27.275,37.0,11.0014,114.0
1216,2.0,0.0,1.0,2.0,17.22,21.21,38.0,15.0013,109.0
1217,1.0,0.0,1.0,1.0,3.28,3.03,42.0,22.0028,0.0
1218,3.0,0.0,1.0,2.0,20.5,24.24,82.0,15.0013,20.0
1219,1.0,0.0,1.0,3.0,13.94,16.665,93.0,12.998,1.0
1220,3.0,0.0,1.0,1.0,26.24,30.305,65.0,16.9979,50.0
1221,2.0,0.0,0.0,1.0,21.32,25.0,59.0,0.0,33.0
1222,3.0,0.0,0.0,1.0,25.42,30.305,65.0,12.998,42.0
1223,2.0,0.0,1.0,1.0,23.78,27.275,60.0,8.9981,65.0
1224,3.0,0.0,0.0,1.0,31.16,34.85,55.0,8.9981,95.0
1225,2.0,0.0,1.0,1.0,24.6,31.06,33.0,19.9995,29.0
1226,2.0,0.0,0.0,1.0,17.22,21.21,28.0,16.9979,187.0
1227,4.0,0.0,1.0,1.0,9.84,14.395,75.0,0.0,1.0
1228,3.0,0.0,1.0,1.0,28.7,32.575,65.0,19.0012,8.0
1229,4.0,0.0,1.0,2.0,19.68,23.485,69.0,12.998,43.0
1230,3.0,0.0,0.0,2.0,22.96,26.515,64.0,12.998,95.0
1231,3.0,0.0,1.0,2.0,26.24,30.305,73.0,11.0014,33.0
1232,1.0,0.0,0.0,1.0,9.84,12.12,52.0,11.0014,4.0
1233,3.0,0.0,0.0,3.0,31.16,36.365,67.0,16.9979,67.0
1234,3.0,0.0,1.0,1.0,32.8,37.12,49.0,7.0015,75.0
1235,2.0,0.0,0.0,1.0,26.24,31.06,36.0,11.0014,206.0
1236,2.0,0.0,0.0,3.0,22.14,25.76,94.0,8.9981,42.0
1237,4.0,0.0,0.0,1.0,9.84,12.12,60.0,8.9981,12.0
1238,4.0,0.0,1.0,3.0,18.04,21.97,100.0,6.0032,3.0
1239,3.0,0.0,0.0,1.0,29.52,34.09,70.0,15.0013,170.0
1240,2.0,0.0,1.0,1.0,33.62,37.12,43.0,15.0013,27.0
1241,4.0,0.0,1.0,3.0,21.32,25.0,94.0,16.9979,33.0
1242,1.0,0.0,1.0,1.0,9.02,11.365,47.0,8.9981,12.0
1243,4.0,0.0,0.0,3.0,14.76,18.18,87.0,7.0015,8.0
1244,2.0,0.0,1.0,1.0,24.6,29.545,73.0,6.0032,1.0
1245,3.0,0.0,1.0,1.0,30.34,34.09,58.0,19.0012,23.0
1246,3.0,0.0,1.0,1.0,27.06,30.305,83.0,0.0,19.0
1247,1.0,0.0,0.0,1.0,13.94,16.665,42.0,12.998,10.0
1248,3.0,0.0,1.0,1.0,27.88,31.82,65.0,11.0014,2.0
1249,2.0,0.0,1.0,1.0,19.68,23.485,94.0,0.0,2.0
1250,2.0,0.0,1.0,2.0,20.5,24.24,88.0,15.0013,12.0
1251,1.0,0.0,1.0,1.0,9.02,10.605,37.0,16.9979,1.0
1252,4.0,0.0,1.0,2.0,15.58,19.695,76.0,0.0,15.0
1253,3.0,0.0,1.0,1.0,28.7,32.575,65.0,6.0032,5.0
1254,4.0,0.0,1.0,2.0,13.12,16.665,66.0,7.0015,7.0
1255,3.0,0.0,1.0,1.0,24.6,29.545,73.0,12.998,1.0
1256,3.0,0.0,0.0,1.0,29.52,34.09,66.0,16.9979,19.0
1257,1.0,0.0,1.0,1.0,5.74,9.09,63.0,6.0032,0.0
1258,4.0,0.0,1.0,1.0,21.32,25.0,77.0,11.0014,18.0
1259,2.0,0.0,0.0,2.0,14.76,18.18,93.0,7.0015,3.0
1260,4.0,0.0,1.0,2.0,12.3,14.395,49.0,15.0013,1.0
1261,2.0,0.0,1.0,3.0,15.58,19.695,94.0,22.0028,1.0
1262,2.0,0.0,1.0,2.0,20.5,24.24,100.0,0.0,18.0
1263,1.0,0.0,0.0,1.0,9.84,10.605,41.0,19.0012,29.0
1264,1.0,0.0,0.0,1.0,10.66,12.88,70.0,12.998,2.0
1265,2.0,0.0,1.0,1.0,30.34,34.09,62.0,19.0012,48.0
1266,1.0,0.0,1.0,2.0,10.66,15.15,100.0,0.0,4.0
1267,2.0,0.0,1.0,1.0,18.04,21.97,82.0,8.9981,27.0
1268,2.0,0.0,1.0,3.0,22.14,25.76,88.0,19.0012,33.0
1269,3.0,0.0,0.0,1.0,29.52,32.575,45.0,0.0,96.0
1270,4.0,0.0,1.0,2.0,21.32,25.0,94.0,8.9981,1.0
1271,4.0,0.0,0.0,2.0,21.32,25.0,94.0,0.0,48.0
1272,4.0,0.0,1.0,3.0,22.14,25.76,94.0,7.0015,9.0
1273,3.0,0.0,1.0,1.0,28.7,33.335,84.0,6.0032,24.0
1274,3.0,0.0,1.0,2.0,32.8,39.395,63.0,23.9994,53.0
1275,1.0,0.0,0.0,1.0,14.76,18.94,66.0,0.0,5.0
1276,1.0,0.0,0.0,1.0,9.02,12.12,80.0,7.0015,22.0
1277,3.0,0.0,0.0,1.0,31.16,34.09,40.0,12.998,213.0
1278,4.0,0.0,1.0,2.0,20.5,24.24,63.0,19.0012,26.0
1279,4.0,0.0,1.0,1.0,12.3,16.665,87.0,0.0,0.0
1280,2.0,0.0,1.0,1.0,29.52,33.335,51.0,26.0027,93.0
1281,4.0,0.0,1.0,1.0,10.66,11.365,56.0,22.0028,15.0
1282,1.0,0.0,0.0,2.0,10.66,12.88,65.0,12.998,25.0
1283,4.0,0.0,1.0,2.0,15.58,19.695,87.0,6.0032,15.0
1284,4.0,0.0,0.0,2.0,14.76,17.425,81.0,12.998,16.0
1285,1.0,0.0,0.0,1.0,18.04,21.97,18.0,32.9975,38.0
1286,3.0,0.0,1.0,1.0,24.6,31.06,40.0,16.9979,55.0
1287,2.0,0.0,1.0,1.0,27.06,31.06,27.0,19.0012,51.0
1288,2.0,0.0,1.0,1.0,20.5,24.24,42.0,12.998,19.0
1289,4.0,0.0,1.0,2.0,16.4,20.455,87.0,0.0,11.0
1290,1.0,0.0,0.0,1.0,13.94,15.15,29.0,23.9994,5.0
1291,4.0,0.0,1.0,1.0,12.3,15.15,36.0,11.0014,16.0
1292,4.0,0.0,0.0,3.0,14.76,18.18,87.0,7.0015,3.0
1293,4.0,0.0,0.0,1.0,20.5,24.24,63.0,26.0027,24.0
1294,3.0,0.0,1.0,1.0,33.62,36.365,38.0,11.0014,71.0
1295,4.0,0.0,1.0,2.0,22.96,26.515,90.0,11.0014,23.0
1296,3.0,0.0,1.0,1.0,24.6,28.79,78.0,0.0,2.0
1297,3.0,1.0,0.0,1.0,34.44,40.15,53.0,8.9981,222.0
1298,1.0,0.0,1.0,1.0,8.2,11.365,40.0,6.0032,7.0
1299,2.0,0.0,1.0,1.0,27.06,31.06,50.0,7.0015,83.0
1300,3.0,1.0,0.0,1.0,27.06,30.305,83.0,8.9981,17.0
1301,3.0,0.0,1.0,1.0,34.44,41.665,59.0,22.0028,80.0
1302,3.0,0.0,1.0,1.0,25.42,30.305,61.0,8.9981,57.0
1303,1.0,0.0,1.0,1.0,13.94,15.15,42.0,22.0028,15.0
1304,1.0,0.0,0.0,2.0,17.22,21.21,88.0,7.0015,139.0
1305,2.0,0.0,0.0,1.0,20.5,24.24,48.0,0.0,20.0
1306,1.0,0.0,0.0,1.0,11.48,14.395,65.0,7.0015,3.0
1307,4.0,0.0,0.0,1.0,14.76,17.425,71.0,15.0013,17.0
1308,1.0,0.0,1.0,1.0,24.6,31.06,43.0,26.0027,27.0
1309,3.0,0.0,1.0,1.0,34.44,36.365,32.0,27.9993,32.0
1310,3.0,0.0,1.0,1.0,30.34,35.605,74.0,6.0032,27.0
1311,2.0,0.0,0.0,2.0,22.14,25.76,52.0,0.0,2.0
1312,2.0,0.0,1.0,1.0,26.24,31.06,57.0,0.0,56.0
1313,3.0,0.0,0.0,2.0,27.06,29.545,89.0,12.998,4.0
1314,3.0,0.0,1.0,1.0,22.96,26.515,88.0,6.0032,5.0
1315,1.0,0.0,0.0,1.0,25.42,31.06,57.0,19.9995,221.0
1316,3.0,1.0,0.0,1.0,28.7,32.575,61.0,7.0015,43.0
1317,1.0,0.0,1.0,1.0,28.7,31.82,28.0,6.0032,140.0
1318,4.0,0.0,1.0,1.0,13.94,17.425,71.0,6.0032,30.0
1319,2.0,0.0,0.0,2.0,24.6,30.305,64.0,11.0014,117.0
1320,2.0,0.0,1.0,2.0,12.3,13.635,93.0,19.9995,9.0
1321,1.0,0.0,0.0,1.0,20.5,24.24,31.0,26.0027,175.0
1322,1.0,0.0,1.0,2.0,17.22,21.21,58.0,19.0012,3.0
1323,4.0,0.0,1.0,2.0,22.14,25.76,94.0,19.0012,20.0
1324,2.0,0.0,0.0,1.0,26.24,29.545,78.0,7.0015,7.0
1325,1.0,0.0,1.0,1.0,16.4,20.455,43.0,19.0012,16.0
1326,4.0,0.0,1.0,1.0,24.6,31.06,46.0,19.0012,32.0
1327,3.0,0.0,1.0,2.0,27.88,31.82,65.0,8.9981,72.0
1328,1.0,0.0,1.0,1.0,25.42,30.305,61.0,15.0013,86.0
1329,3.0,0.0,0.0,2.0,25.42,28.03,88.0,0.0,22.0
1330,4.0,0.0,1.0,1.0,27.06,31.06,54.0,0.0,68.0
1331,2.0,0.0,0.0,1.0,25.42,31.06,46.0,11.0014,113.0
1332,3.0,0.0,1.0,1.0,22.14,25.76,77.0,0.0,1.0
1333,4.0,0.0,1.0,2.0,22.14,25.76,49.0,8.9981,73.0
1334,2.0,0.0,0.0,1.0,28.7,31.82,34.0,19.9995,226.0
1335,1.0,0.0,0.0,1.0,6.56,9.09,64.0,8.9981,5.0
1336,4.0,0.0,1.0,2.0,18.86,22.725,67.0,26.0027,9.0
1337,2.0,0.0,1.0,1.0,22.96,26.515,94.0,7.0015,2.0
1338,4.0,0.0,0.0,1.0,25.42,31.06,31.0,32.9975,166.0
1339,4.0,0.0,1.0,1.0,23.78,27.275,53.0,16.9979,27.0
1340,4.0,0.0,1.0,1.0,20.5,24.24,55.0,16.9979,7.0
1341,2.0,0.0,1.0,1.0,23.78,27.275,83.0,0.0,31.0
1342,2.0,0.0,1.0,1.0,31.16,32.575,22.0,35.0008,59.0
1343,1.0,0.0,1.0,1.0,21.32,25.0,42.0,16.9979,30.0
1344,3.0,0.0,0.0,1.0,27.06,29.545,89.0,0.0,28.0
1345,4.0,0.0,1.0,2.0,10.66,14.395,70.0,6.0032,0.0
1346,4.0,0.0,1.0,1.0,14.76,17.425,53.0,11.0014,10.0
1347,4.0,0.0,1.0,2.0,15.58,19.695,87.0,0.0,0.0
1348,4.0,0.0,1.0,1.0,16.4,20.455,82.0,0.0,21.0
1349,3.0,1.0,0.0,2.0,30.34,34.09,62.0,8.9981,115.0
1350,2.0,0.0,1.0,1.0,18.86,22.725,88.0,16.9979,12.0
1351,1.0,0.0,1.0,3.0,18.04,21.97,0.0,39.0007,5.0
1352,3.0,0.0,1.0,1.0,24.6,28.79,78.0,11.0014,3.0
1353,1.0,0.0,0.0,3.0,17.22,21.21,77.0,19.9995,0.0
1354,1.0,0.0,0.0,1.0,12.3,13.635,39.0,31.0009,27.0
1355,4.0,0.0,0.0,1.0,18.86,22.725,59.0,8.9981,180.0
1356,2.0,0.0,1.0,2.0,17.22,21.21,82.0,12.998,4.0
1357,4.0,0.0,1.0,1.0,13.94,15.15,46.0,23.9994,5.0
